Date,price,market_cap,total_volume,r_price,d_r_price,Event,Positive Event,Negative Event,Positive Event Days Elapsed
2017-04-14,1183.687,19263144684.95,92892227.9024966,0.008039413993316893,0.04490030814368905,0,0,0,100
2017-04-15,1180.323,19210567706.901,53325277.0002974,-0.002846013570705305,-0.0108854275640222,0,0,0,101
2017-04-16,1186.31,19310204918.47,36294382.3761765,0.005059519386090386,0.007905532956795691,0,0,0,102
2017-04-17,1205.143,19618884439.9,83379623.4147841,0.01575058288047333,0.01069106349438295,0,0,0,103
2017-04-18,1217.58,19823480859.0,85025813.9000163,0.01026705013399534,-0.005483532746477993,0,0,0,104
2017-04-19,1225.721,19958292470.9,71343829.9379168,0.006663960050236777,-0.003603090083758561,0,0,0,105
2017-04-20,1253.904,20419371472.848,112476255.647704,0.02273264197128794,0.01606868192105116,0,0,0,106
2017-04-21,1254.9875,20439557226.725,91517340.7193425,0.0008637281184617808,-0.02186891385282616,0,0,0,107
2017-04-22,1249.67,20355249795.0,84061246.8240586,-0.004246095914706512,-0.005109824033168293,0,0,0,108
2017-04-23,1247.8388,20327793187.52,84420564.207877,-0.001466421522238371,0.002779674392468141,0,0,0,109
2017-04-24,1249.9563,20364256790.6925,70514448.2984891,0.001695495765257816,0.003161917287496187,0,0,0,110
2017-04-25,1263.045,20579834197.125,93017240.8955012,0.01041688148422721,0.008721385718969398,0,0,0,111
2017-04-26,1287.32,20977699422.84,121914930.776759,0.01903706576944413,0.008620184285216916,0,0,0,112
2017-04-27,1331.3125,21697132034.375,134993633.379926,0.0336027597736,0.01456569400415587,0,0,0,113
2017-04-28,1321.205,21534600390.46,161417797.381815,-0.007621098764640234,-0.04122385853824023,0,0,0,114
2017-04-29,1327.6863,21643161383.0556,86320647.340096,0.004893604304688133,0.01251470306932837,0,0,0,115
2017-04-30,1349.8863,22007601314.79,86247238.9640887,0.01658256341081139,0.01168895910612326,0,0,0,116
2017-05-01,1408.445,22964730936.125,217759983.724395,0.04246589225734941,0.02588332884653802,0,0,0,117
2017-05-02,1442.245,23518941607.875,189160669.697197,0.0237146684049387,-0.01875122385241071,0,0,0,118
2017-05-03,1485.8175,24231937589.4375,206154588.923496,0.02976419848933765,0.006049530084398947,0,0,0,119
2017-05-04,1499.36,24455911024.0,335017412.623404,0.009073224560525282,-0.02069097392881236,0,0,0,120
2017-05-05,1506.0438,24567395211.1206,324314592.997155,0.004447862226742535,-0.004625362333782747,0,0,0,121
2017-05-06,1547.815,25252078563.53,135507234.103794,0.02735804636171409,0.02291018413497155,0,0,0,122
2017-05-07,1557.8838,25419561546.555,149859388.434441,0.00648410288682873,-0.02087394347488536,0,0,0,123
2017-05-08,1633.38,26655087385.5,276144904.853036,0.0473231256002254,0.04083902271339668,0,0,0,124
2017-05-09,1700.1775,27748404857.4425,383922543.252655,0.04008116990746016,-0.007241955692765249,0,0,0,125
2017-05-10,1747.3175,28521047690.935,288565639.422934,0.0273490973887664,-0.01273207251869375,0,0,0,126
2017-05-11,1808.7788,29527250348.0656,313353159.733076,0.03457016667015931,0.007221069281392906,0,0,0,127
2017-05-12,1700.7725,27767470033.9575,248020430.181866,-0.06156936182215613,-0.09613952849231544,1,0,1,128
2017-05-13,1751.73,28602793979.76,246696636.627115,0.02952131143593893,0.09109067325809506,0,0,0,129
2017-05-14,1767.7088,28867391787.52,124978733.012743,0.009080373718539609,-0.02044093771739932,0,0,0,130
2017-05-15,1696.13,27702000821.75,231039670.310277,-0.04133505939202124,-0.05041543311056085,0,0,0,131
2017-05-16,1716.315,28034610160.905,218205145.65872,0.01183036527750671,0.05316542466952796,0,0,0,132
2017-05-17,1804.4513,29477763646.6281,271656160.363145,0.05007700599809832,0.03824664072059161,0,0,0,133
2017-05-18,1889.4088,30868475119.0056,230137778.816665,0.04600741925411894,-0.004069586743979378,0,0,0,134
2017-05-19,1972.9013,32237082949.2181,279848678.079717,0.04324122454175251,-0.002766194712366429,0,0,0,135
2017-05-20,2043.42,33393518554.5,274198303.323871,0.03511967428912449,-0.008121550252628021,0,0,0,136
2017-05-21,2053.8788,33568054937.0756,264478153.796857,0.00510522821325195,-0.03001444607587254,0,0,0,137
2017-05-22,2109.3963,34479453631.095,580030832.789863,0.02667168985612614,0.02156646164287419,0,0,0,138
2017-05-23,2292.7025,37479380943.125,389402023.738917,0.08332945995774349,0.05665777010161735,0,0,0,139
2017-05-24,2448.1313,40025140034.1006,555024432.82494,0.06559374606935958,-0.01773571388838391,0,0,0,140
2017-05-25,2366.9725,38704024228.25,889791512.268918,-0.03371328645026014,-0.09930703251961973,0,0,0,141
2017-05-26,2262.36,36997900173.0,716011543.958993,-0.04520319615804107,-0.01148990970778092,0,0,0,142
2017-05-27,2082.845,34066387966.5,683119789.126857,-0.08267376862012837,-0.03747057246208731,1,0,1,143
2017-05-28,2219.4875,36305932627.5,401864331.327144,0.06354156577279066,0.146215334392919,0,0,0,144
2017-05-29,2286.2663,37402630788.11,312368211.915935,0.0296437368995105,-0.03389782887328016,0,0,0,145
2017-05-30,2167.6438,35466825282.315,335746190.666239,-0.05327927909065877,-0.08292301599016927,0,0,0,146
2017-05-31,2329.0775,38113024210.0,416350458.717871,0.07183149524685443,0.1251107743375132,0,0,0,147
2017-06-01,2436.0363,39868442921.8656,438586633.518709,0.04489998478173363,-0.02693151046512081,0,0,0,148
2017-06-02,2514.2275,41152717323.6675,292795886.853324,0.03159334809720037,-0.01330663668453326,0,0,0,149
2017-06-03,2562.54,41949676689.0,304803966.17644,0.01903335478713562,-0.01255999331006474,0,0,0,150
2017-06-04,2556.405,41854068527.985,254469613.918204,-0.002396979431266293,-0.02143033421840192,0,0,0,151
2017-06-05,2721.5525,44563721217.1875,334411829.516642,0.06260051487078655,0.06499749430205284,0,0,0,152
2017-06-06,2903.4438,47547556371.0756,1211604496.35452,0.06469506015460931,0.00209454528382276,0,0,0,153
2017-06-07,2716.0588,44484425844.04,717931660.78653,-0.06671569074628383,-0.1314107509008932,0,0,0,154
2017-06-08,2824.2038,46261410000.6806,580940070.417663,0.03904462521924398,0.1057603159655278,0,0,0,155
2017-06-09,2817.0638,46149913864.145,393210044.67303,-0.002531347320801619,-0.0415759725400456,0,0,0,156
2017-06-10,2937.4538,48127389931.89,354694237.390572,0.04184801484194032,0.04437936216274194,0,0,0,157
2017-06-11,3013.7138,49382412955.42,350197483.340464,0.02562998714064338,-0.01621802770129694,0,0,0,158
2017-06-12,2701.255,44267424094.875,792436484.821471,-0.1094566589955099,-0.1350866461361533,1,0,1,159
2017-06-13,2736.1888,44844697932.88,410084483.665015,0.01284952339530772,0.1223061823908176,0,0,0,160
2017-06-14,2503.40127294964,41033780985.9874,565476421.779864,-0.08891568682749461,-0.1017652102228023,0,0,0,161
2017-06-15,2444.49371230854,40072859209.1696,845674827.712796,-0.02381228554567031,0.0651034012818243,0,0,0,162
2017-06-16,2513.81034764638,41213920649.6624,404682134.618068,0.02796163798220485,0.05177392352787516,0,0,0,163
2017-06-17,2683.5713440378,44001982613.919,386716359.44709,0.06534882963369476,0.0373871916514899,0,0,0,164
2017-06-18,2577.21936114026,42262755911.7429,320439362.702445,-0.04043744774506648,-0.1057862773787612,0,0,0,165
2017-06-19,2620.13645139993,42971547871.1845,307738404.799345,0.01651534637871852,0.056952794123785,0,0,0,166
2017-06-20,2777.79265567999,45561980141.8107,461719561.53902,0.05843020645858442,0.0419148600798659,0,0,0,167
2017-06-21,2717.00310788798,44569583131.639,447106675.772024,-0.02212712925138408,-0.0805573357099685,0,0,0,168
2017-06-22,2724.91221331707,44703988751.3517,273815444.466338,0.002906737988745471,0.02503386724012955,0,0,0,169
2017-06-23,2737.74623109829,44920255723.3029,187781433.424784,0.004698826230961247,0.001792088242215776,0,0,0,170
2017-06-24,2618.41673570888,42966679003.9421,314564252.554743,-0.04456520276795001,-0.04926402899891126,0,0,0,171
2017-06-25,2606.8632352265,42781394178.8226,320081172.027822,-0.004422162783442844,0.04014303998450717,0,0,0,172
2017-06-26,2488.19416337737,40837922140.4096,540038332.473497,-0.04659046120471584,-0.042168298421273,0,0,0,173
2017-06-27,2531.34899878484,41550828140.5537,518735269.203418,0.01719514996431155,0.0637856111690274,0,0,0,174
2017-06-28,2575.43777025493,42279511902.8105,351206317.759639,0.01726716579303282,7.201582872127035e-05,0,0,0,175
2017-06-29,2561.68143454198,42057301540.095,239853090.848209,-0.005355674278087154,-0.02262284007111998,0,0,0,176
2017-06-30,2490.75348798041,40897674121.9407,210111037.781456,-0.02807858293851095,-0.0227229086604238,0,0,0,177
2017-07-01,2439.82055973389,40066457532.2266,207555417.49021,-0.02066077480723031,0.007417808131280641,0,0,0,178
2017-07-02,2518.54569431263,41365191378.7201,226784228.596284,0.03175713399423648,0.05241790880146679,0,0,0,179
2017-07-03,2576.7146569746,42326047726.1706,304599469.925625,0.02283356921317923,-0.008923564781057252,0,0,0,180
2017-07-04,2610.99757474179,42894251457.1305,274900590.573477,0.01321716213916186,-0.009616407074017374,0,0,0,181
2017-07-05,2607.21930206989,42836970322.0526,238310795.501445,-0.00144810896954034,-0.0146652711087022,0,0,0,182
2017-07-06,2612.67042830497,42931269844.3858,175365965.041673,0.002088598992792995,0.003536707962333335,0,0,0,183
2017-07-07,2509.21820981689,41236052946.944,260711000.656939,-0.04040161644369026,-0.04249021543648326,0,0,0,184
2017-07-08,2563.19551359687,42128232902.2632,178182801.692703,0.02128349314273684,0.0616851095864271,0,0,0,185
2017-07-09,2519.21739188349,41409824820.3892,117876420.566761,-0.01730643306346442,-0.03858992620620126,0,0,0,186
2017-07-10,2363.51568155487,38856285254.8422,387541497.12739,-0.06379808839766729,-0.04649165533420287,0,0,0,187
2017-07-11,2353.91066125207,38703498121.3667,420715282.36799,-0.004072149887534773,0.05972593851013252,0,0,0,188
2017-07-12,2387.32891171674,39258160520.5589,314834432.761922,0.01409707456274217,0.01816922445027694,0,0,0,189
2017-07-13,2364.32126576467,38884514157.2404,233041527.683767,-0.009684141257093468,-0.02378121581983563,0,0,0,190
2017-07-14,2228.72879099011,36658380771.8299,320113442.029965,-0.05905961548499179,-0.04937547422789833,0,0,0,191
2017-07-15,2033.29108803266,33447052810.3039,463942211.440587,-0.0917756681310871,-0.03271605264609531,1,0,1,192
2017-07-16,1927.09906562122,31704152052.8339,480771847.615958,-0.05363990855895616,0.03813575957213095,0,0,0,193
2017-07-17,2181.28608069932,35890008657.3943,495170862.901441,0.1238988507676243,0.1775387593265805,1,1,0,194
2017-07-18,2303.88935545646,37911881677.6493,729320057.541598,0.05468407074854549,-0.06921478001907885,0,0,0,1
2017-07-19,2274.62136530529,37434637985.0459,577643323.797571,-0.01278511315656376,-0.06746918390510925,0,0,0,2
2017-07-20,2766.82511908244,45540558047.5374,1277986817.59583,0.1958868907333816,0.2086720038899454,1,1,0,3
2017-07-21,2658.07491237597,43755767266.3314,856653849.519845,-0.04009835281993779,-0.2359852435533194,0,0,0,1
2017-07-22,2802.34788667742,46136314314.9193,631346052.437011,0.05285545313466981,0.09295380595460759,0,0,0,2
2017-07-23,2731.60400741206,44977531723.6921,532874222.838859,-0.02556861160629397,-0.07842406474096378,0,0,0,3
2017-07-24,2751.3470702262,45308735082.9126,356970178.13917,0.007201650302415007,0.03277026190870898,0,0,0,4
2017-07-25,2563.74789523364,42223997194.012,793382308.082111,-0.07062042603047575,-0.07782207633289076,0,0,0,5
2017-07-26,2507.38968460757,41300436593.9476,583046427.095355,-0.02222796372061951,0.04839246230985624,0,0,0,6
2017-07-27,2649.44120113807,43645402712.1523,438390969.567002,0.05510650455565404,0.07733446827627355,0,0,0,7
2017-07-28,2798.82931330334,46111586171.4182,1248796319.0283,0.05485247709293183,-0.0002540274627222047,0,0,0,8
2017-07-29,2720.10226250836,44819837646.143,862355190.624413,-0.0285317512487172,-0.08338422834164903,0,0,0,9
2017-07-30,2740.32359181287,45158066501.8434,373175816.249984,0.007406536516993118,0.03593828776571032,0,0,0,10
2017-07-31,2871.3680152452,47322548226.2696,438125892.505885,0.04671256394065201,0.03930602742365889,0,0,0,11
2017-08-01,2737.76379241919,45126045890.8525,745400937.096141,-0.04764712354163941,-0.09435968748229143,0,0,0,12
2017-08-02,2697.8509023017,44473195322.9002,412594211.034342,-0.01468595907384169,0.03296116446779772,0,0,0,13
2017-08-03,2777.36799394604,45788833023.8079,339104668.190674,0.02904822051632331,0.04373417959016501,0,0,0,14
2017-08-04,2845.89716230278,46925073392.6327,368080367.510756,0.02437465042763531,-0.004673570088688,0,0,0,15
2017-08-05,3237.07069450803,53382167034.1434,1066264901.95738,0.1287904493222788,0.1044157988946435,0,0,0,16
2017-08-06,3189.7324534615,52607099482.0599,489419318.3026,-0.01473177132881201,-0.1435222206510909,0,0,0,17
2017-08-07,3356.70973808691,55367416610.3614,695546889.094957,0.05102420669368504,0.06575597802249705,0,0,0,18
2017-08-08,3410.45008044914,56260701200.0342,803019985.188733,0.01588302140235407,-0.03514118529133096,0,0,0,19
2017-08-09,3330.89782529283,54954274834.2482,638922625.077115,-0.02360238613001031,-0.03948540753236438,0,0,0,20
2017-08-10,3367.90538708821,55570438886.9554,424604065.329126,0.01104911940862822,0.03465150553863853,0,0,0,21
2017-08-11,3562.58766284089,58788973716.3366,641330314.433342,0.05619614813940334,0.04514702873077512,0,0,0,22
2017-08-12,3800.14062506336,62715286393.3581,988460078.208751,0.06455092023798274,0.008354772098579405,0,0,0,23
2017-08-13,4023.25452207874,66405071142.3204,1549520790.33287,0.05705308505911497,-0.007497835178867769,0,0,0,24
2017-08-14,4175.69529134641,68927834713.0695,1089626076.89887,0.03718972358418767,-0.0198633614749273,0,0,0,25
2017-08-15,4149.30875941234,68500212180.1054,1908427436.10445,-0.006339124914279393,-0.04352884849846707,0,0,0,26
2017-08-16,4262.5587912331,70376601817.4804,1755705435.28061,0.02692787880691696,0.03326700372119636,0,0,0,27
2017-08-17,4286.91743450516,70778773053.6632,1774245121.0315,0.005698292746921013,-0.02122958605999595,0,0,0,28
2017-08-18,4097.68580247375,67671539511.3879,1515069151.86264,-0.04514555199220226,-0.05084384473912328,0,0,0,29
2017-08-19,4115.21198836208,67968693045.1828,1710080500.02487,0.004267972873601977,0.04941352486580424,0,0,0,30
2017-08-20,4001.22863247285,66092742688.7933,551798951.967218,-0.02808887673278911,-0.03235684960639108,0,0,0,31
2017-08-21,3935.22993283277,65008176478.9384,712634899.395989,-0.01663215917224429,0.01145671756054482,0,0,0,32
2017-08-22,4008.41668521521,66221496790.7666,1402352816.74469,0.0184270088533332,0.03505916802557749,0,0,0,33
2017-08-23,4069.0802390251,67231683430.3101,801748251.03475,0.01502066666262034,-0.003406342190712858,0,0,0,34
2017-08-24,4167.28917680219,68859869628.5617,686855777.303872,0.02384875849482439,0.008828091832204045,0,0,0,35
2017-08-25,4199.89203158457,69403950803.0405,689332055.058404,0.007793071280079993,-0.01605568721474439,0,0,0,36
2017-08-26,4123.51337132546,68147140643.3759,401970264.183556,-0.01835325819469088,-0.02614632947477087,0,0,0,37
2017-08-27,4116.46873916326,68038485482.5739,348607397.37138,-0.001709866304094335,0.01664339189059655,0,0,0,38
2017-08-28,4216.24277330547,69694649043.722,652038444.481154,0.02394869968775139,0.02565856599184572,0,0,0,39
2017-08-29,4394.06343624723,72641940495.6991,864725915.097578,0.04131001749167578,0.01736131780392439,0,0,0,40
2017-08-30,4553.80652713686,75292523274.5176,674336659.487383,0.03570907170543836,-0.005600945786237425,0,0,0,41
2017-08-31,4702.93816308458,77767841900.0245,675647444.683003,0.03222397189914974,-0.003485099806288611,0,0,0,42
2017-09-01,4863.19304868405,80428274476.4107,909131411.605347,0.0335077736020302,0.001283801702880456,0,0,0,43
2017-09-02,4556.5977768913,75367266379.2263,1475097323.45851,-0.06511898458549972,-0.09862675818752992,0,0,0,44
2017-09-03,4632.46233076675,76631058145.9994,1007165501.08546,0.01651230413639265,0.08163128872189238,0,0,0,45
2017-09-04,4317.18518771612,71425022760.3911,1554585273.63607,-0.07048493466151304,-0.08699723879790569,1,0,1,46
2017-09-05,4447.87559221093,73598219046.0856,1626968192.53041,0.02982297421013222,0.1003079088716453,0,0,0,47
2017-09-06,4592.25027789782,75996461011.3893,1060025861.63074,0.03194357337846603,0.002120599168333816,0,0,0,48
2017-09-07,4584.82027519271,75883474995.2214,669892692.722695,-0.001619254049660316,-0.03356282742812635,0,0,0,49
2017-09-08,4285.20793872097,70933796921.0374,1477975497.78972,-0.06758182851381064,-0.06596257446415033,0,0,0,50
2017-09-09,4245.60734112386,70287354161.7959,787822375.663734,-0.009284196351631684,0.05829763216217896,0,0,0,51
2017-09-10,4132.6646422833,68424784707.4924,997139675.398169,-0.02696249088113469,-0.01767829452950301,0,0,0,52
2017-09-11,4164.97621199409,68968724069.367,771493043.383738,0.007788173434194264,0.03475066431532896,0,0,0,53
2017-09-12,4130.95628475182,68415142331.6386,1062536773.82952,-0.008201638081448036,-0.0159898115156423,0,0,0,54
2017-09-13,3883.65200134942,64328714659.0517,1545425745.1412,-0.06173297770491323,-0.05353133962346519,0,0,0,55
2017-09-14,3100.66815470405,51366093442.3644,1950938472.01451,-0.2251583263676205,-0.1634253486627072,1,0,1,56
2017-09-15,3587.9431219159,59446207725.4172,3308099534.3393,0.1459614697195322,0.3711197960871526,0,0,0,57
2017-09-16,3606.27519721432,59757602841.68,1399781741.48777,0.005096346583622818,-0.1408651231359093,0,0,0,58
2017-09-17,3553.43231625865,58889832717.2317,846880197.894736,-0.01476145230611157,-0.01985779888973439,0,0,0,59
2017-09-18,4012.28582499344,66500676482.3274,1282809663.10805,0.1214471240432822,0.1362085763493938,0,0,0,60
2017-09-19,3898.93473248234,64629619385.942,942656241.437335,-0.02865773977563807,-0.1501048638189202,0,0,0,61
2017-09-20,3858.02095060051,63957210363.2938,676074373.178109,-0.01054902540802141,0.01810871436761666,0,0,0,62
2017-09-21,3628.05858753461,60152757874.0003,913652257.307351,-0.06145666406263833,-0.05090763865461692,0,0,0,63
2017-09-22,3622.1830393146,60061814860.0474,767837732.756897,-0.001620787225761725,0.05983587683687661,0,0,0,64
2017-09-23,3763.41140627887,62411285738.3069,578068211.779699,0.03824894135716342,0.03986972858292515,0,0,0,65
2017-09-24,3672.30507973319,60907151775.2027,429544014.386562,-0.02450628294488631,-0.06275522430204973,0,0,0,66
